序號,答案
20240517132016,85.2
20240517133016,82.33
20240517134016,67.57
20240517135016,60.11
20240517140016,16.17
20240517141016,32.2
20240517142016,15.0
20240517143016,8.15
20240517144016,7.43
20240517145016,0.0
20240517150016,9.22
20240517151016,17.01
20240517152016,22.66
20240517153016,0.0
20240517154016,8.96
20240517155016,17.32
20240517160016,52.39
20240517161016,27.65
20240517162016,17.69
20240517163016,10.55
20240517164016,6.41
20240517165016,8.53
20240519090016,61.24
20240519091016,46.62
20240519092016,27.13
20240519093016,15.95
20240519094016,21.93
20240519095016,16.38
20240519100016,26.17
20240519101016,14.44
20240519102016,3.46
20240519103016,0.0
20240519104016,40.17
20240519105016,53.33
20240519110016,51.9
20240519111016,53.69
20240519112016,65.47
20240519113016,59.03
20240519114016,77.56
20240519115016,77.2
20240519120016,38.36
20240519121016,54.22
20240519122016,61.24
20240519123016,56.74
20240519124016,46.05
20240519125016,72.55
20240519130016,59.66
20240519131016,37.41
20240519132016,29.32
20240519133016,27.56
20240519134016,0.0
20240519135016,0.0
20240519140016,2.29
20240519141016,14.04
20240519142016,27.75
20240519143016,48.63
20240519144016,41.76
20240519145016,43.02
20240519150016,36.12
20240519151016,20.45
20240519152016,22.58
20240519153016,25.1
20240519154016,41.4
20240519155016,29.5
20240519160016,18.02
20240519161016,20.72
20240519162016,18.15
20240519163016,27.02
20240519164016,23.25
20240519165016,19.64
20240608090016,1410.21
20240608091016,1244.58
20240608092016,1267.43
20240608093016,1175.14
20240608094016,1182.36
20240608095016,1075.13
20240608100016,1084.31
20240608101016,1045.75
20240608102016,796.18
20240608103016,719.35
20240608104016,699.4
20240608105016,715.81
20240608110016,936.68
20240608111016,952.64
20240608112016,893.36
20240608113016,733.52
20240608114016,662.49
20240608115016,953.59
20240608120016,705.89
20240608121016,655.53
20240608122016,630.92
20240608123016,101.08
20240608124016,188.55
20240608125016,237.51
20240608130016,277.69
20240608131016,302.8
20240608132016,325.43
20240608133016,330.5
20240608134016,372.69
20240608135016,265.0
20240608140016,162.83
20240608141016,85.27
20240608142016,115.88
20240608143016,93.92
20240608144016,47.69
20240608145016,45.34
20240608150016,46.42
20240608151016,45.95
20240608152016,46.86
20240608153016,43.47
20240608154016,40.2
20240608155016,36.77
20240608160016,24.53
20240608161016,25.1
20240608162016,17.62
20240608163016,13.99
20240608164016,9.21
20240608165016,8.14
20240629090016,1505.04
20240629091016,1477.06
20240629092016,1397.61
20240629093016,1516.06
20240629094016,1334.56
20240629095016,1401.41
20240629100016,1450.23
20240629101016,1538.04
20240629102016,1592.67
20240629103016,1479.22
20240629104016,1444.1
20240629105016,1578.04
20240629110016,1361.43
20240629111016,1440.97
20240629112016,1369.67
20240629113016,1275.92
20240629114016,1266.34
20240629115016,1235.73
20240629120016,1121.56
20240629121016,1128.13
20240629122016,633.68
20240629123016,268.42
20240629124016,193.13
20240629125016,182.47
20240629130016,109.93
20240629131016,85.08
20240629132016,42.84
20240629133016,48.13
20240629134016,42.43
20240629135016,39.39
20240629140016,23.59
20240629141016,29.53
20240629142016,18.29
20240629143016,17.06
20240629144016,20.1
20240629145016,17.3
20240629150016,9.97
20240629151016,6.82
20240629152016,4.82
20240629153016,7.65
20240629154016,18.7
20240629155016,16.09
20240629160016,0.85
20240629161016,0.0
20240629162016,0.31
20240629163016,0.91
20240629164016,0.91
20240629165016,0.0
20240123090017,6.26
20240123091017,0.0
20240123092017,0.0
20240123093017,0.0
20240123094017,20.74
20240123095017,56.66
20240123100017,60.06
20240123101017,33.33
20240123102017,30.82
20240123103017,36.35
20240123104017,32.12
20240123105017,49.0
20240123110017,63.82
20240123111017,58.21
20240123112017,64.21
20240123113017,76.63
20240123114017,68.45
20240123115017,72.76
20240123120017,108.58
20240123121017,119.94
20240123122017,112.23
20240123123017,79.07
20240123124017,57.66
20240123125017,45.0
20240123130017,0.0
20240123131017,19.31
20240123132017,19.86
20240123133017,17.91
20240123134017,24.21
20240123135017,18.3
20240123140017,20.81
20240123141017,20.17
20240123142017,13.95
20240123143017,13.21
20240123144017,10.27
20240123145017,11.73
20240123150017,0.64
20240123151017,1.2
20240123152017,10.37
20240123153017,10.47
20240123154017,11.22
20240123155017,10.85
20240123160017,10.35
20240123161017,9.2
20240123162017,8.08
20240123163017,7.86
20240123164017,7.73
20240123165017,7.57
20240129090017,94.37
20240129091017,164.96
20240129092017,252.15
20240129093017,357.32
20240129094017,435.37
20240129095017,965.69
20240129100017,1018.85
20240129101017,859.69
20240129102017,1013.63
20240129103017,1180.53
20240129104017,1067.8
20240129105017,973.78
20240129110017,1172.53
20240129111017,1167.68
20240129112017,1120.75
20240129113017,1102.85
20240129114017,985.57
20240129115017,880.43
20240129120017,448.51
20240129121017,376.87
20240129122017,434.44
20240129123017,778.91
20240129124017,940.88
20240129125017,943.21
20240129130017,753.53
20240129131017,750.61
20240129132017,691.49
20240129133017,627.38
20240129134017,448.72
20240129135017,358.32
20240129140017,231.04
20240129141017,174.88
20240129142017,164.35
20240129143017,127.61
20240129144017,106.3
20240129145017,88.99
20240129150017,72.92
20240129151017,56.17
20240129152017,46.93
20240129153017,47.06
20240129154017,49.86
20240129155017,50.23
20240129160017,25.28
20240129161017,16.3
20240129162017,8.96
20240129163017,7.39
20240129164017,6.85
20240129165017,16.8
20240215090017,766.12
20240215091017,616.95
20240215092017,762.61
20240215093017,852.93
20240215094017,868.05
20240215095017,830.06
20240215100017,1025.94
20240215101017,982.06
20240215102017,1027.99
20240215103017,1030.37
20240215104017,1078.41
20240215105017,1133.45
20240215110017,1283.75
20240215111017,1361.31
20240215112017,1374.9
20240215113017,1376.42
20240215114017,1342.59
20240215115017,1395.12
20240215120017,1312.46
20240215121017,1456.86
20240215122017,1195.21
20240215123017,1507.3
20240215124017,1345.29
20240215125017,1146.63
20240215130017,1325.59
20240215131017,1417.96
20240215132017,1012.75
20240215133017,603.96
20240215134017,316.45
20240215135017,168.95
20240215140017,132.95
20240215141017,110.96
20240215142017,55.09
20240215143017,35.46
20240215144017,20.51
20240215145017,24.34
20240215150017,15.52
20240215151017,8.65
20240215152017,5.79
20240215153017,0.0
20240215154017,0.0
20240215155017,0.0
20240215160017,0.8
20240215161017,2.16
20240215162017,0.0
20240215163017,11.47
20240215164017,11.17
20240215165017,9.29
20240218090017,0.0
20240218091017,0.0
20240218092017,64.64
20240218093017,91.45
20240218094017,113.3
20240218095017,221.42
20240218100017,351.53
20240218101017,733.11
20240218102017,899.37
20240218103017,899.66
20240218104017,978.51
20240218105017,1115.33
20240218110017,1175.74
20240218111017,1160.32
20240218112017,1076.84
20240218113017,901.13
20240218114017,828.85
20240218115017,843.55
20240218120017,1002.12
20240218121017,639.3
20240218122017,844.1
20240218123017,834.94
20240218124017,1000.54
20240218125017,703.99
20240218130017,424.5
20240218131017,326.18
20240218132017,109.04
20240218133017,92.44
20240218134017,71.45
20240218135017,29.35
20240218140017,20.75
20240218141017,17.8
20240218142017,17.44
20240218143017,9.69
20240218144017,9.71
20240218145017,9.96
20240218150017,8.76
20240218151017,8.02
20240218152017,5.45
20240218153017,3.44
20240218154017,2.8
20240218155017,1.91
20240218160017,0.0
20240218161017,0.3
20240218162017,0.0
20240218163017,0.0
20240218164017,0.0
20240218165017,0.0
20240305090017,1129.51
20240305091017,1183.1
20240305092017,1147.03
20240305093017,1074.41
20240305094017,1105.86
20240305095017,1134.78
20240305100017,1014.54
20240305101017,884.68
20240305102017,672.98
20240305103017,573.75
20240305104017,516.67
20240305105017,465.39
20240305110017,452.83
20240305111017,494.44
20240305112017,467.84
20240305113017,518.12
20240305114017,600.75
20240305115017,539.61
20240305120017,435.19
20240305121017,722.37
20240305122017,819.41
20240305123017,479.16
20240305124017,386.35
20240305125017,289.95
20240305130017,683.98
20240305131017,749.5
20240305132017,595.13
20240305133017,263.8
20240305134017,88.1
20240305135017,2.94
20240305140017,71.11
20240305141017,314.48
20240305142017,283.98
20240305143017,272.88
20240305144017,290.92
20240305145017,255.8
20240305150017,60.71
20240305151017,63.05
20240305152017,36.92
20240305153017,22.73
20240305154017,12.51
20240305155017,10.58
20240305160017,0.0
20240305161017,0.0
20240305162017,0.0
20240305163017,0.0
20240305164017,0.0
20240305165017,0.0
20240309090017,39.74
20240309091017,70.26
20240309092017,65.14
20240309093017,63.94
20240309094017,64.81
20240309095017,61.39
20240309100017,92.63
20240309101017,130.8
20240309102017,174.21
20240309103017,186.13
20240309104017,238.82
20240309105017,250.35
20240309110017,207.18
20240309111017,191.16
20240309112017,209.36
20240309113017,194.03
20240309114017,132.01
20240309115017,103.06
20240309120017,101.99
20240309121017,133.19
20240309122017,136.96
20240309123017,105.36
20240309124017,103.13
20240309125017,103.1
20240309130017,106.47
20240309131017,108.94
20240309132017,101.01
20240309133017,85.36
20240309134017,68.04
20240309135017,59.66
20240309140017,47.76
20240309141017,40.96
20240309142017,10.73
20240309143017,4.54
20240309144017,5.54
20240309145017,0.82
20240309150017,5.74
20240309151017,5.05
20240309152017,0.35
20240309153017,0.0
20240309154017,0.0
20240309155017,0.0
20240309160017,0.0
20240309161017,0.0
20240309162017,0.0
20240309163017,0.0
20240309164017,0.0
20240309165017,0.0
20240311090017,141.43
20240311091017,264.35
20240311092017,476.71
20240311093017,845.01
20240311094017,879.62
20240311095017,857.27
20240311100017,667.38
20240311101017,836.27
20240311102017,869.61
20240311103017,952.35
20240311104017,788.43
20240311105017,644.57
20240311110017,511.03
20240311111017,317.73
20240311112017,203.03
20240311113017,177.54
20240311114017,127.98
20240311115017,90.38
20240311120017,75.52
20240311121017,68.36
20240311122017,53.91
20240311123017,42.75
20240311124017,40.71
20240311125017,40.57
20240311130017,65.26
20240311131017,93.24
20240311132017,116.58
20240311133017,143.29
20240311134017,116.05
20240311135017,83.02
20240311140017,43.08
20240311141017,25.61
20240311142017,19.57
20240311143017,26.44
20240311144017,16.43
20240311145017,0.0
20240311150017,0.0
20240311151017,0.0
20240311152017,0.0
20240311153017,0.0
20240311154017,0.0
20240311155017,0.0
20240311160017,1.91
20240311161017,0.0
20240311162017,0.77
20240311163017,0.01
20240311164017,1.61
20240311165017,3.27
20240403090017,1065.96
20240403091017,1016.16
20240403092017,1002.97
20240403093017,1107.45
20240403094017,1176.98
20240403095017,1214.61
20240403100017,1251.32
20240403101017,1266.35
20240403102017,1317.26
20240403103017,1352.66
20240403104017,1265.29
20240403105017,1182.36
20240403110017,1358.15
20240403111017,1417.03
20240403112017,1524.16
20240403113017,1397.49
20240403114017,1429.58
20240403115017,1337.95
20240403120017,1195.78
20240403121017,1126.44
20240403122017,1094.75
20240403123017,1035.14
20240403124017,901.76
20240403125017,729.63
20240403130017,664.99
20240403131017,753.27
20240403132017,835.64
20240403133017,823.19
20240403134017,610.82
20240403135017,691.97
20240403140017,461.78
20240403141017,167.48
20240403142017,78.46
20240403143017,28.45
20240403144017,20.18
20240403145017,34.49
20240403150017,56.59
20240403151017,48.23
20240403152017,48.55
20240403153017,29.57
20240403154017,27.22
20240403155017,34.66
20240403160017,20.65
20240403161017,9.05
20240403162017,6.1
20240403163017,0.0
20240403164017,0.0
20240403165017,0.0
20240507090017,854.49
20240507091017,657.5
20240507092017,657.22
20240507093017,802.46
20240507094017,823.56
20240507095017,942.54
20240507100017,1039.93
20240507101017,798.47
20240507102017,818.97
20240507103017,846.77
20240507104017,753.5
20240507105017,870.12
20240507110017,988.91
20240507111017,826.83
20240507112017,798.29
20240507113017,795.43
20240507114017,672.84
20240507115017,950.19
20240507120017,564.21
20240507121017,515.97
20240507122017,420.37
20240507123017,369.21
20240507124017,314.57
20240507125017,312.65
20240507130017,257.74
20240507131017,217.46
20240507132017,182.1
20240507133017,168.04
20240507134017,137.31
20240507135017,116.37
20240507140017,107.35
20240507141017,93.98
20240507142017,25.26
20240507143017,17.21
20240507144017,21.05
20240507145017,11.54
20240507150017,16.84
20240507151017,27.96
20240507152017,22.45
20240507153017,19.91
20240507154017,18.78
20240507155017,11.37
20240507160017,10.48
20240507161017,10.14
20240507162017,13.26
20240507163017,10.18
20240507164017,10.57
20240507165017,7.94
20240528090017,21.72
20240528091017,9.67
20240528092017,24.33
20240528093017,14.48
20240528094017,27.89
20240528095017,36.2
20240528100017,21.42
20240528101017,17.08
20240528102017,25.16
20240528103017,44.08
20240528104017,0.0
20240528105017,27.1
20240528110017,20.73
20240528111017,26.1
20240528112017,16.32
20240528113017,33.1
20240528114017,24.64
20240528115017,14.11
20240528120017,10.38
20240528121017,27.29
20240528122017,69.14
20240528123017,56.84
20240528124017,30.92
20240528125017,46.74
20240528130017,31.85
20240528131017,32.99
20240528132017,33.6
20240528133017,51.02
20240528134017,57.52
20240528135017,23.87
20240528140017,0.0
20240528141017,1.33
20240528142017,0.36
20240528143017,0.0
20240528144017,0.0
20240528145017,0.0
20240528150017,0.0
20240528151017,0.0
20240528152017,0.0
20240528153017,4.73
20240528154017,0.67
20240528155017,12.13
20240528160017,0.0
20240528161017,0.0
20240528162017,0.0
20240528163017,0.0
20240528164017,0.0
20240528165017,0.0
20240614090017,41.26
20240614091017,34.59
20240614092017,32.24
20240614093017,44.18
20240614094017,43.06
20240614095017,63.62
20240614100017,91.87
20240614101017,147.92
20240614102017,208.72
20240614103017,191.18
20240614104017,244.46
20240614105017,366.71
20240614110017,553.59
20240614111017,695.97
20240614112017,585.32
20240614113017,443.53
20240614114017,301.34
20240614115017,281.11
20240614120017,276.43
20240614121017,377.13
20240614122017,332.48
20240614123017,304.8
20240614124017,440.39
20240614125017,429.92
20240614130017,457.32
20240614131017,463.18
20240614132017,361.16
20240614133017,259.84
20240614134017,221.8
20240614135017,101.34
20240614140017,132.87
20240614141017,170.0
20240614142017,91.2
20240614143017,68.88
20240614144017,60.29
20240614145017,62.51
20240614150017,11.33
20240614151017,2.3
20240614152017,0.0
20240614153017,17.53
20240614154017,21.62
20240614155017,20.59
20240614160017,34.19
20240614161017,38.59
20240614162017,25.45
20240614163017,26.52
20240614164017,24.59
20240614165017,20.64
20240619090017,435.1
20240619091017,666.06
20240619092017,740.22
20240619093017,722.68
20240619094017,635.51
20240619095017,665.79
20240619100017,845.88
20240619101017,815.49
20240619102017,1008.7
20240619103017,893.26
20240619104017,1018.01
20240619105017,906.98
20240619110017,484.54
20240619111017,867.96
20240619112017,833.39
20240619113017,844.83
20240619114017,768.47
20240619115017,662.81
20240619120017,851.59
20240619121017,700.96
20240619122017,716.83
20240619123017,651.13
20240619124017,606.31
20240619125017,673.91
20240619130017,673.06
20240619131017,592.11
20240619132017,472.65
20240619133017,588.4
20240619134017,520.15
20240619135017,610.63
20240619140017,240.65
20240619141017,17.49
20240619142017,77.72
20240619143017,13.97
20240619144017,11.19
20240619145017,0.0
20240619150017,5.59
20240619151017,9.58
20240619152017,4.82
20240619153017,1.95
20240619154017,0.0
20240619155017,0.0
