Sunlight(Lux),WSGust,WDGust,GloblRad,Precp,TxSoil0cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,WindSpeed(m/s)_yes,Pressure(hpa)_yes,Temperature(°C)_yes,Humidity(%)_yes,Sunlight(Lux)_yes,Power(mW)_yes,WSGust_yes,WDGust_yes,GloblRad_yes,Precp_yes,TxSoil0cm_yes,TxSoil10cm_yes,TxSoil20cm_yes,TxSoil50cm_yes,TxSoil100cm_yes,Sunlight(Lux)_last_min,Sunlight(Lux)_last_2min,Time,Minute,Direction_x,Direction_y,Location,Height,Predicted_Power
47117.777800477525,3.8,206.0,2.9,0.0,36.6,33.5,33.4,33.2,31.2,0.0,1004.8,46.1,28.99,59979.86,1066.76,1.9,297.0,2.9,0.0,35.9,32.9,32.8,33.0,31.1,54564.219747548465,57348.65107029984,10.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,669.73
42326.557888152754,3.8,206.0,2.9,0.0,36.6,33.5,33.4,33.2,31.2,0.0,1004.77,45.46,29.92,52626.5,984.26,1.9,297.0,2.9,0.0,35.9,32.9,32.8,33.0,31.1,47117.777800477525,54564.219747548465,11.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,904.74
51058.67803557797,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.73,46.04,28.7,59939.8,1165.88,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,42326.557888152754,47117.777800477525,12.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1055.61
55997.13214048264,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.69,45.51,29.65,58210.84,1219.43,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,51058.67803557797,42326.557888152754,13.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1239.63
51657.8165761449,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.59,45.68,28.87,55772.48,1256.2,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,55997.13214048264,51058.67803557797,14.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1187.62
50663.69717056553,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.42,45.73,28.78,52544.4,1273.03,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,51657.8165761449,55997.13214048264,15.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1272.0
48400.72905437964,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.34,46.2,28.09,49920.96,1281.3,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,50663.69717056553,51657.8165761449,16.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1269.87
47877.848347590494,1.9,190.0,2.6,0.0,37.5,34.2,33.5,33.2,31.2,0.0,1004.24,46.4,28.65,46719.65,1253.37,3.5,215.0,3.3,0.0,38.1,33.6,33.0,32.9,31.1,48400.72905437964,50663.69717056553,17.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1304.68
47636.334000876705,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1004.17,46.8,27.74,46325.05,1295.6,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,47877.848347590494,48400.72905437964,18.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1292.34
46746.079087895174,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1004.1,46.21,28.68,46734.2,1313.32,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,47636.334000876705,47877.848347590494,19.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1276.37
47703.527543823024,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1003.99,46.97,27.42,48737.54,1331.22,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,46746.079087895174,47636.334000876705,20.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1271.68
47189.502064207154,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1004.02,45.37,28.54,51232.68,1375.09,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,47703.527543823024,46746.079087895174,21.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1303.52
43149.57622257792,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1004.07,44.76,29.53,53062.25,1357.87,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,47189.502064207154,47703.527543823024,22.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1074.31
40270.086487183835,3.5,136.0,3.5,0.0,40.0,34.9,33.8,33.1,31.2,0.0,1004.01,45.63,28.12,51888.36,1244.03,3.5,76.0,3.5,0.0,39.9,34.5,33.3,32.9,31.1,43149.57622257792,47189.502064207154,23.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,932.92
48694.868641689456,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.98,47.11,26.21,53674.81,1249.95,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,40270.086487183835,43149.57622257792,24.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,1100.16
44096.26472124009,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.96,47.23,25.72,52953.36,1210.79,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,48694.868641689456,40270.086487183835,25.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,939.57
38764.55974898598,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.96,46.57,26.52,50612.93,1103.36,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,44096.26472124009,48694.868641689456,26.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,788.46
37997.51175708306,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.87,46.6,26.47,51920.34,1159.31,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,38764.55974898598,44096.26472124009,27.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,764.45
35846.605749940594,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.84,46.66,26.17,48704.83,1100.27,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,37997.51175708306,38764.55974898598,28.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,951.4
42771.99396803439,4.1,143.0,3.2,0.0,39.3,35.8,34.2,33.1,31.2,0.0,1003.85,46.98,25.63,47312.98,1057.42,3.5,100.0,3.6,0.0,39.2,35.5,33.8,32.8,31.1,35846.605749940594,37997.51175708306,29.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,941.29
40164.87863956954,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.91,46.74,25.64,47787.53,1062.53,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,42771.99396803439,35846.605749940594,30.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,942.66
37078.938221019926,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.93,46.29,27.21,39883.27,762.74,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,40164.87863956954,42771.99396803439,31.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,766.98
34833.16996834924,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.71,46.21,27.54,48602.77,1009.89,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,37078.938221019926,40164.87863956954,32.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,657.79
38596.41023626531,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.66,46.65,26.7,44528.72,802.55,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,34833.16996834924,37078.938221019926,33.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,727.62
38397.69957396606,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.64,46.16,27.81,37321.8,548.11,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,38596.41023626531,34833.16996834924,34.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,561.18
27807.127268178858,3.5,177.0,2.4,0.0,39.4,36.5,34.7,33.1,31.2,0.0,1003.68,43.74,32.2,34599.59,496.88,4.5,84.0,3.3,0.0,39.8,36.4,34.4,32.8,31.1,38397.69957396606,38596.41023626531,35.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,363.29
18880.07222147907,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.58,42.11,35.95,20847.31,207.04,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,27807.127268178858,38397.69957396606,36.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,201.95
19594.968523261025,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.5,41.7,37.27,23595.27,226.07,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,18880.07222147907,27807.127268178858,37.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,280.2
14005.938227938104,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.5,39.17,43.68,11750.58,48.16,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,19594.968523261025,18880.07222147907,38.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,114.57
11352.860897390163,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.47,38.5,46.32,11227.83,42.1,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,14005.938227938104,19594.968523261025,39.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,78.62
11322.118350955147,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.42,39.18,45.35,20753.17,85.83,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,11352.860897390163,14005.938227938104,40.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,59.96
10624.048774230245,2.6,98.0,2.3,0.0,39.6,37.0,35.2,33.1,31.2,0.0,1003.53,38.43,47.85,13011.33,61.88,3.3,144.0,2.6,0.0,40.0,37.2,35.0,32.8,31.1,11322.118350955147,11352.860897390163,41.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,67.37
10597.531926836304,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.44,37.93,49.94,12380.92,55.2,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,10624.048774230245,11322.118350955147,42.0,0.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,77.86
10562.623940322437,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.31,37.56,52.17,10619.58,38.73,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,10597.531926836304,10624.048774230245,43.0,10.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,56.08
9271.249738465327,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.25,37.2,53.44,9026.42,29.59,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,10562.623940322437,10597.531926836304,44.0,20.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,43.9
8415.6440463448,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.3,37.1,54.69,7935.75,22.47,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,9271.249738465327,10562.623940322437,45.0,30.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,40.39
7534.807673759912,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.43,36.67,55.51,7580.75,19.12,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,8415.6440463448,9271.249738465327,46.0,40.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,45.92
6358.611842804835,2.2,168.0,0.7,0.0,38.3,37.3,35.6,33.1,31.2,0.0,1003.46,36.53,56.49,8010.5,22.12,4.5,123.0,1.6,0.0,39.4,37.6,35.5,32.8,31.1,7534.807673759912,8415.6440463448,47.0,50.0,-0.9563047559630354,-0.29237170472273677,14.0,5.0,34.21
29654.724537916405,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.87,23.28,51.65,13802.5,38.58,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,21574.83,15990.83,0.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,151.14
42257.79418944913,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.76,22.52,52.03,10908.08,22.62,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,29654.724537916405,21574.83,1.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,381.94
55694.652195532835,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.61,22.63,52.18,11502.0,22.28,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,42257.79418944913,29654.724537916405,2.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,623.36
71022.48140335886,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.61,23.43,51.14,30619.86,58.04,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,55694.652195532835,42257.79418944913,3.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,659.89
86686.91275074394,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.58,30.6,37.72,101916.23,1776.72,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,71022.48140335886,55694.652195532835,4.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1390.68
95582.28187236712,3.5,193.0,1.3,0.0,18.4,18.8,19.4,20.5,21.3,0.0,1023.44,36.7,26.4,104696.17,1914.59,3.0,235.0,1.3,0.0,17.3,17.9,18.7,20.3,21.3,86686.91275074394,71022.48140335886,5.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1683.52
97236.76707345361,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1023.33,40.08,20.7,106901.12,1900.61,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,95582.28187236712,86686.91275074394,6.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1799.14
95857.51741019238,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1023.16,40.72,19.88,108721.53,1901.62,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,97236.76707345361,95582.28187236712,7.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1699.51
96761.30082239637,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1023.02,40.83,18.3,110054.99,1917.37,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,95857.51741019238,97236.76707345361,8.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1698.94
96070.48339958863,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1022.79,41.9,18.07,109933.16,1913.54,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,96761.30082239637,95857.51741019238,9.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1661.74
94053.50823046317,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1022.6,42.08,17.49,109508.2,1904.98,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,96070.48339958863,96761.30082239637,10.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1635.28
94867.69921184519,2.9,257.0,2.0,0.0,19.1,18.9,19.3,20.5,21.3,0.0,1022.44,43.14,16.54,109156.36,1895.17,4.0,211.0,2.1,0.0,18.1,18.1,18.7,20.2,21.3,94053.50823046317,96070.48339958863,11.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1610.5
93509.00664985496,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.02,1022.2,41.64,16.52,108564.84,1914.83,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,94867.69921184519,94053.50823046317,12.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1631.18
94012.31277101746,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.02,1021.99,39.02,18.69,107293.37,1944.05,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,93509.00664985496,94867.69921184519,13.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1675.79
93861.89566039745,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.03,1021.9,37.86,19.73,105974.83,1952.16,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,94012.31277101746,93509.00664985496,14.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1694.64
93211.61612671151,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.04,1021.66,37.68,19.8,104126.74,1935.53,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,93861.89566039745,94012.31277101746,15.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1700.3
91043.75898076814,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.02,1021.47,37.5,19.68,101667.72,1918.71,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,93211.61612671151,93861.89566039745,16.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1668.79
78133.3977826007,3.3,121.0,2.5,0.0,20.2,19.2,19.4,20.5,21.3,0.02,1021.24,34.69,23.45,35995.8,550.17,3.3,218.0,2.6,0.0,19.2,18.4,18.7,20.2,21.3,91043.75898076814,93211.61612671151,17.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,1450.78
46752.25978225589,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.07,1021.04,28.35,34.6,8920.5,15.65,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,78133.3977826007,91043.75898076814,18.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,617.85
44004.811093980956,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.06,1020.82,26.21,39.92,8569.5,14.35,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,46752.25978225589,78133.3977826007,19.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,605.2
50431.25635869855,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.07,1020.64,25.38,41.44,8281.67,13.4,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,44004.811093980956,46752.25978225589,20.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,950.04
46386.11404511591,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.04,1020.45,25.41,43.5,7925.92,12.37,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,50431.25635869855,44004.811093980956,21.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,883.49
37893.36412505968,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.02,1020.23,25.11,45.39,7632.42,11.49,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,46386.11404511591,50431.25635869855,22.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,640.18
29752.86686770039,3.3,79.0,2.9,0.0,21.5,19.7,19.5,20.4,21.3,0.1,1020.06,24.97,45.79,7335.92,10.71,2.5,217.0,2.9,0.0,20.4,18.9,18.8,20.1,21.3,37893.36412505968,46386.11404511591,23.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,466.52
27084.845240939558,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.13,1019.81,24.89,46.06,6976.58,9.78,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,29752.86686770039,37893.36412505968,24.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,177.11
27894.311302259448,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.03,1019.68,24.84,47.17,6668.33,8.88,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,27084.845240939558,29752.86686770039,25.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,202.64
27467.468161830908,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.05,1019.54,24.65,47.76,6336.5,8.0,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,27894.311302259448,27084.845240939558,26.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,186.12
27485.156917265314,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.05,1019.39,24.62,47.69,6074.33,7.44,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,27467.468161830908,27894.311302259448,27.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,185.48
26318.31777258198,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.03,1019.3,24.45,48.41,5856.42,6.87,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,27485.156917265314,27467.468161830908,28.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,191.28
24524.650909939974,3.5,151.0,2.2,0.0,22.5,20.4,19.8,20.4,21.3,0.09,1019.19,24.42,48.41,5628.33,6.37,2.5,224.0,2.9,0.0,21.8,19.5,19.1,20.1,21.3,26318.31777258198,27485.156917265314,29.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,162.01
19252.92914982463,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.03,1019.16,24.28,49.58,5466.92,6.03,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,24524.650909939974,26318.31777258198,30.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,107.5
15844.153259229766,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.0,1019.14,24.27,50.0,5284.25,5.6,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,19252.92914982463,24524.650909939974,31.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,55.15
13002.895881189788,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.08,1019.12,24.13,51.65,5125.0,5.29,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,15844.153259229766,19252.92914982463,32.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,28.81
11024.554008386456,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.02,1019.14,24.09,52.94,4980.75,4.95,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,13002.895881189788,15844.153259229766,33.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,16.45
9100.803259684717,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.06,1019.11,24.05,53.61,4825.33,4.58,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,11024.554008386456,13002.895881189788,34.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,4.15
7404.100621195686,3.9,178.0,2.7,0.0,24.0,21.1,20.1,20.4,21.3,0.03,1019.06,23.96,54.86,4660.25,4.31,3.1,201.0,2.7,0.0,23.2,20.3,19.4,20.1,21.3,9100.803259684717,11024.554008386456,35.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,8.16
6536.215887639572,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.03,1019.02,23.8,56.38,4532.75,3.99,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,7404.100621195686,9100.803259684717,36.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.94
6104.205268671045,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.11,1019.02,23.71,57.45,4399.33,3.72,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,6536.215887639572,7404.100621195686,37.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.0
5782.04663730976,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.04,1019.04,23.59,58.79,4255.17,3.48,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,6104.205268671045,6536.215887639572,38.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.0
5261.047766702872,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.1,1019.09,23.56,58.96,4133.83,3.22,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,5782.04663730976,6104.205268671045,39.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.0
4808.892396860967,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.05,1019.03,23.44,59.96,4012.42,3.02,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,5261.047766702872,5782.04663730976,40.0,40.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.0
4356.660783085347,4.7,147.0,1.2,0.0,23.8,21.7,20.5,20.4,21.3,0.03,1019.08,23.25,60.46,3909.83,2.82,4.9,154.0,2.2,0.0,23.8,21.1,19.9,20.1,21.3,4808.892396860967,5261.047766702872,41.0,50.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,0.0
4100.009456324023,3.3,227.0,0.6,0.0,23.3,22.0,20.9,20.4,21.3,0.1,1019.13,23.3,60.51,3787.92,2.7,3.7,171.0,1.5,0.0,23.8,21.6,20.3,20.1,21.3,4356.660783085347,4808.892396860967,42.0,0.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,6.66
3834.110432462162,3.3,227.0,0.6,0.0,23.3,22.0,20.9,20.4,21.3,0.03,1019.12,23.24,60.71,3649.17,2.49,3.7,171.0,1.5,0.0,23.8,21.6,20.3,20.1,21.3,4100.009456324023,4356.660783085347,43.0,10.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,10.59
3499.3657516820963,3.3,227.0,0.6,0.0,23.3,22.0,20.9,20.4,21.3,0.0,1019.16,23.16,61.31,3476.67,2.2,3.7,171.0,1.5,0.0,23.8,21.6,20.3,20.1,21.3,3834.110432462162,4100.009456324023,44.0,20.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,8.77
3142.229518228396,3.3,227.0,0.6,0.0,23.3,22.0,20.9,20.4,21.3,0.04,1019.21,23.06,61.92,3297.5,2.02,3.7,171.0,1.5,0.0,23.8,21.6,20.3,20.1,21.3,3499.3657516820963,3834.110432462162,45.0,30.0,-0.6018150231520484,0.7986355100472927,15.0,1.0,8.75
